,subject,rt,trial_type,trial_index,time_elapsed,condition,assignment,responses,stimType,stimNum,categorization,numeric_categorization,order,Understood,group,trial_condition,exp.inf.1,spon.1,rc.1,exp.inf.2,spon.2,rc.2,spon.true,exp.inf.mean,rc.mean,spon.mean,Congruent,Congruence,numeric_categorization2,exp_group
704,63091,2134,survey-multi-choice,17,634033,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,8,No,0,8,0,group2,speaker_unaware,5,0,10,7,1,10,0,6,10,0.5,TRUE,congruent,1,Knowledge
705,63396,2678,survey-multi-choice,3,80691,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,7,No,0,1,0,group2,speaker_unaware,5,0,8,4,0,9,0,4.5,8.5,0,FALSE,incongruent,0,Inference
706,63396,2535,survey-multi-choice,5,102385,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,2,No,0,2,0,group2,speaker_unaware,5,0,8,4,0,9,0,4.5,8.5,0,FALSE,incongruent,0,Inference
707,63396,1993,survey-multi-choice,7,128144,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,5,Yes,1,3,0,group2,speaker_unaware,5,0,8,4,0,9,0,4.5,8.5,0,TRUE,congruent,1,Inference
708,63396,2092,survey-multi-choice,9,146393,Speaker Aware,4a,"{""Q0"":""No""}",belief,1,No,0,4,0,group2,speaker_aware,5,0,8,4,0,9,0,4.5,8.5,0,TRUE,congruent,0,Inference
709,63396,2236,survey-multi-choice,11,170137,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,8,No,0,5,0,group2,speaker_unaware,5,0,8,4,0,9,0,4.5,8.5,0,FALSE,incongruent,0,Inference
710,63396,1948,survey-multi-choice,13,182322,Speaker Aware,4a,"{""Q0"":""No""}",belief,6,No,0,6,0,group2,speaker_aware,5,0,8,4,0,9,0,4.5,8.5,0,TRUE,congruent,0,Inference
711,63396,1898,survey-multi-choice,15,225426,Speaker Aware,4a,"{""Q0"":""No""}",belief,3,No,0,7,0,group2,speaker_aware,5,0,8,4,0,9,0,4.5,8.5,0,TRUE,congruent,0,Inference
712,63396,1945,survey-multi-choice,17,247450,Speaker Aware,4a,"{""Q0"":""No""}",belief,4,No,0,8,0,group2,speaker_aware,5,0,8,4,0,9,0,4.5,8.5,0,TRUE,congruent,0,Inference
713,63582,6014,survey-multi-choice,3,69147,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,7,No,0,1,0,group2,speaker_unaware,8,1,10,9,1,10,1,8.5,10,1,TRUE,congruent,1,Knowledge
714,63582,5162,survey-multi-choice,5,115978,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,4,Yes,1,2,0,group2,speaker_aware,8,1,10,9,1,10,1,8.5,10,1,TRUE,congruent,0,Knowledge
715,63582,3690,survey-multi-choice,7,132810,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,6,Yes,1,3,0,group2,speaker_aware,8,1,10,9,1,10,1,8.5,10,1,TRUE,congruent,0,Knowledge
716,63582,4142,survey-multi-choice,9,169965,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,3,Yes,1,4,0,group2,speaker_aware,8,1,10,9,1,10,1,8.5,10,1,TRUE,congruent,0,Knowledge
717,63582,3438,survey-multi-choice,11,212061,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,5,No,0,5,0,group2,speaker_unaware,8,1,10,9,1,10,1,8.5,10,1,TRUE,congruent,1,Knowledge
718,63582,3650,survey-multi-choice,13,243057,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,2,No,0,6,0,group2,speaker_unaware,8,1,10,9,1,10,1,8.5,10,1,TRUE,congruent,1,Knowledge
719,63582,3146,survey-multi-choice,15,267945,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,1,Yes,1,7,0,group2,speaker_aware,8,1,10,9,1,10,1,8.5,10,1,TRUE,congruent,0,Knowledge
720,63582,7968,survey-multi-choice,17,299408,Speaker Unaware,4b,"{""Q0"":""Yes""}",no_belief,8,Yes,1,8,0,group2,speaker_unaware,8,1,10,9,1,10,1,8.5,10,1,FALSE,incongruent,0,Knowledge
721,64699,2547,survey-multi-choice,3,31296,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,3,Yes,1,1,0,group2,speaker_aware,3,0,5,3,1,6,1,3,5.5,0.5,TRUE,congruent,0,Knowledge
722,64699,1834,survey-multi-choice,5,36576,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,6,Yes,1,2,0,group2,speaker_aware,3,0,5,3,1,6,1,3,5.5,0.5,TRUE,congruent,0,Knowledge
723,64699,1942,survey-multi-choice,7,41623,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,5,No,0,3,0,group2,speaker_unaware,3,0,5,3,1,6,1,3,5.5,0.5,TRUE,congruent,1,Knowledge
724,64699,2274,survey-multi-choice,9,165043,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,2,No,0,4,0,group2,speaker_unaware,3,0,5,3,1,6,1,3,5.5,0.5,TRUE,congruent,1,Knowledge
725,64699,16282,survey-multi-choice,11,184708,Speaker Aware,4b,"{""Q0"":""No""}",belief,1,No,0,5,0,group2,speaker_aware,3,0,5,3,1,6,1,3,5.5,0.5,FALSE,incongruent,1,Knowledge
726,64699,1724,survey-multi-choice,13,189437,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,4,Yes,1,6,0,group2,speaker_aware,3,0,5,3,1,6,1,3,5.5,0.5,TRUE,congruent,0,Knowledge
727,64699,1417,survey-multi-choice,15,193451,Speaker Unaware,4b,"{""Q0"":""Yes""}",no_belief,8,Yes,1,7,0,group2,speaker_unaware,3,0,5,3,1,6,1,3,5.5,0.5,FALSE,incongruent,0,Knowledge
728,64699,1167,survey-multi-choice,17,196816,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,7,No,0,8,0,group2,speaker_unaware,3,0,5,3,1,6,1,3,5.5,0.5,TRUE,congruent,1,Knowledge
729,64730,2242,survey-multi-choice,3,198327,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,7,Yes,1,1,0,group2,speaker_unaware,9,0,10,7,0,10,0,8,10,0,TRUE,congruent,1,Inference
730,64730,1702,survey-multi-choice,5,253192,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,2,Yes,1,2,0,group2,speaker_unaware,9,0,10,7,0,10,0,8,10,0,TRUE,congruent,1,Inference
731,64730,1294,survey-multi-choice,7,311421,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,3,Yes,1,3,0,group2,speaker_aware,9,0,10,7,0,10,0,8,10,0,FALSE,incongruent,1,Inference
732,64730,1688,survey-multi-choice,9,374837,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,8,Yes,1,4,0,group2,speaker_unaware,9,0,10,7,0,10,0,8,10,0,TRUE,congruent,1,Inference
733,64730,1389,survey-multi-choice,11,402510,Speaker Aware,4a,"{""Q0"":""No""}",belief,1,No,0,5,0,group2,speaker_aware,9,0,10,7,0,10,0,8,10,0,TRUE,congruent,0,Inference
734,64730,1653,survey-multi-choice,13,449206,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,5,Yes,1,6,0,group2,speaker_unaware,9,0,10,7,0,10,0,8,10,0,TRUE,congruent,1,Inference
735,64730,1456,survey-multi-choice,15,489181,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,4,Yes,1,7,0,group2,speaker_aware,9,0,10,7,0,10,0,8,10,0,FALSE,incongruent,1,Inference
736,64730,1689,survey-multi-choice,17,507525,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,6,Yes,1,8,0,group2,speaker_aware,9,0,10,7,0,10,0,8,10,0,FALSE,incongruent,1,Inference
737,65918,25785,survey-multi-choice,3,101749,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,1,Yes,1,1,0,group2,speaker_aware,1,0,0,2,0,0,0,1.5,0,0,TRUE,congruent,0,Knowledge
738,65918,15982,survey-multi-choice,5,135595,Speaker Aware,4b,"{""Q0"":""No""}",belief,3,No,0,2,0,group2,speaker_aware,1,0,0,2,0,0,0,1.5,0,0,FALSE,incongruent,1,Knowledge
739,65918,17945,survey-multi-choice,7,233566,Speaker Aware,4b,"{""Q0"":""No""}",belief,4,No,0,3,0,group2,speaker_aware,1,0,0,2,0,0,0,1.5,0,0,FALSE,incongruent,1,Knowledge
740,65918,28983,survey-multi-choice,9,272658,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,2,No,0,4,0,group2,speaker_unaware,1,0,0,2,0,0,0,1.5,0,0,TRUE,congruent,1,Knowledge
741,65918,38100,survey-multi-choice,11,320664,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,8,No,0,5,0,group2,speaker_unaware,1,0,0,2,0,0,0,1.5,0,0,TRUE,congruent,1,Knowledge
742,65918,3804,survey-multi-choice,13,327267,Speaker Aware,4b,"{""Q0"":""No""}",belief,6,No,0,6,0,group2,speaker_aware,1,0,0,2,0,0,0,1.5,0,0,FALSE,incongruent,1,Knowledge
743,65918,3291,survey-multi-choice,15,333383,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,5,No,0,7,0,group2,speaker_unaware,1,0,0,2,0,0,0,1.5,0,0,TRUE,congruent,1,Knowledge
744,65918,2002,survey-multi-choice,17,338230,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,7,No,0,8,0,group2,speaker_unaware,1,0,0,2,0,0,0,1.5,0,0,TRUE,congruent,1,Knowledge
745,67255,8150,survey-multi-choice,3,305458,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,1,Yes,1,1,0,group2,speaker_aware,10,1,9,10,1,10,1,10,9.5,1,TRUE,congruent,0,Knowledge
746,67255,23831,survey-multi-choice,5,372381,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,3,Yes,1,2,0,group2,speaker_aware,10,1,9,10,1,10,1,10,9.5,1,TRUE,congruent,0,Knowledge
747,67255,15918,survey-multi-choice,7,446181,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,2,No,0,3,0,group2,speaker_unaware,10,1,9,10,1,10,1,10,9.5,1,TRUE,congruent,1,Knowledge
748,67255,19879,survey-multi-choice,9,523017,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,8,No,0,4,0,group2,speaker_unaware,10,1,9,10,1,10,1,10,9.5,1,TRUE,congruent,1,Knowledge
749,67255,29756,survey-multi-choice,11,653403,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,5,No,0,5,0,group2,speaker_unaware,10,1,9,10,1,10,1,10,9.5,1,TRUE,congruent,1,Knowledge
750,67255,3614,survey-multi-choice,13,698436,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,7,No,0,6,0,group2,speaker_unaware,10,1,9,10,1,10,1,10,9.5,1,TRUE,congruent,1,Knowledge
751,67255,16215,survey-multi-choice,15,747931,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,4,Yes,1,7,0,group2,speaker_aware,10,1,9,10,1,10,1,10,9.5,1,TRUE,congruent,0,Knowledge
752,67255,15590,survey-multi-choice,17,842356,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,6,Yes,1,8,0,group2,speaker_aware,10,1,9,10,1,10,1,10,9.5,1,TRUE,congruent,0,Knowledge
753,67509,25016,survey-multi-choice,3,214770,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,7,Yes,1,1,0,group2,speaker_unaware,8,0,10,7,1,10,0,7.5,10,0.5,TRUE,congruent,1,Inference
754,67509,4879,survey-multi-choice,5,295215,Speaker Aware,4a,"{""Q0"":""No""}",belief,1,No,0,2,0,group2,speaker_aware,8,0,10,7,1,10,0,7.5,10,0.5,TRUE,congruent,0,Inference
755,67509,6222,survey-multi-choice,7,368345,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,5,Yes,1,3,0,group2,speaker_unaware,8,0,10,7,1,10,0,7.5,10,0.5,TRUE,congruent,1,Inference
756,67509,15509,survey-multi-choice,9,463515,Speaker Aware,4a,"{""Q0"":""No""}",belief,3,No,0,4,0,group2,speaker_aware,8,0,10,7,1,10,0,7.5,10,0.5,TRUE,congruent,0,Inference
757,67509,17417,survey-multi-choice,11,529892,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,4,Yes,1,5,0,group2,speaker_aware,8,0,10,7,1,10,0,7.5,10,0.5,FALSE,incongruent,1,Inference
758,67509,3735,survey-multi-choice,13,556500,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,6,Yes,1,6,0,group2,speaker_aware,8,0,10,7,1,10,0,7.5,10,0.5,FALSE,incongruent,1,Inference
759,67509,2589,survey-multi-choice,15,608451,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,8,Yes,1,7,0,group2,speaker_unaware,8,0,10,7,1,10,0,7.5,10,0.5,TRUE,congruent,1,Inference
760,67509,1973,survey-multi-choice,17,665110,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,2,Yes,1,8,0,group2,speaker_unaware,8,0,10,7,1,10,0,7.5,10,0.5,TRUE,congruent,1,Inference
761,68349,4056,survey-multi-choice,3,257845,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,6,Yes,1,1,0,group2,speaker_aware,6,0,10,6,0,10,0,6,10,0,TRUE,congruent,0,Knowledge
762,68349,3040,survey-multi-choice,5,299172,Speaker Aware,4b,"{""Q0"":""No""}",belief,3,No,0,2,0,group2,speaker_aware,6,0,10,6,0,10,0,6,10,0,FALSE,incongruent,1,Knowledge
763,68349,2601,survey-multi-choice,7,325186,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,2,No,0,3,0,group2,speaker_unaware,6,0,10,6,0,10,0,6,10,0,TRUE,congruent,1,Knowledge
764,68349,2888,survey-multi-choice,9,349491,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,5,No,0,4,0,group2,speaker_unaware,6,0,10,6,0,10,0,6,10,0,TRUE,congruent,1,Knowledge
765,68349,2519,survey-multi-choice,11,377212,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,8,No,0,5,0,group2,speaker_unaware,6,0,10,6,0,10,0,6,10,0,TRUE,congruent,1,Knowledge
766,68349,5926,survey-multi-choice,13,430482,Speaker Aware,4b,"{""Q0"":""No""}",belief,4,No,0,6,0,group2,speaker_aware,6,0,10,6,0,10,0,6,10,0,FALSE,incongruent,1,Knowledge
767,68349,3334,survey-multi-choice,15,453587,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,7,No,0,7,0,group2,speaker_unaware,6,0,10,6,0,10,0,6,10,0,TRUE,congruent,1,Knowledge
768,68349,3219,survey-multi-choice,17,470529,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,1,Yes,1,8,0,group2,speaker_aware,6,0,10,6,0,10,0,6,10,0,TRUE,congruent,0,Knowledge
769,68576,6069,survey-multi-choice,3,277479,Speaker Aware,4a,"{""Q0"":""No""}",belief,1,No,0,1,0,group2,speaker_aware,10,0,8,7,1,8,0,8.5,8,0.5,TRUE,congruent,0,Inference
770,68576,3654,survey-multi-choice,5,323020,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,3,Yes,1,2,0,group2,speaker_aware,10,0,8,7,1,8,0,8.5,8,0.5,FALSE,incongruent,1,Inference
771,68576,4728,survey-multi-choice,7,373135,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,5,Yes,1,3,0,group2,speaker_unaware,10,0,8,7,1,8,0,8.5,8,0.5,TRUE,congruent,1,Inference
772,68576,3554,survey-multi-choice,9,424287,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,8,Yes,1,4,0,group2,speaker_unaware,10,0,8,7,1,8,0,8.5,8,0.5,TRUE,congruent,1,Inference
773,68576,3020,survey-multi-choice,11,460474,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,2,No,0,5,0,group2,speaker_unaware,10,0,8,7,1,8,0,8.5,8,0.5,FALSE,incongruent,0,Inference
774,68576,3325,survey-multi-choice,13,482458,Speaker Aware,4a,"{""Q0"":""No""}",belief,6,No,0,6,0,group2,speaker_aware,10,0,8,7,1,8,0,8.5,8,0.5,TRUE,congruent,0,Inference
775,68576,2786,survey-multi-choice,15,520786,Speaker Aware,4a,"{""Q0"":""No""}",belief,4,No,0,7,0,group2,speaker_aware,10,0,8,7,1,8,0,8.5,8,0.5,TRUE,congruent,0,Inference
776,68576,2436,survey-multi-choice,17,546446,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,7,No,0,8,0,group2,speaker_unaware,10,0,8,7,1,8,0,8.5,8,0.5,FALSE,incongruent,0,Inference
777,69022,4214,survey-multi-choice,3,22859,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,4,No,0,1,0,group1,speaker_unaware,8,0,10,8,1,9,1,8,9.5,0.5,TRUE,congruent,1,Knowledge
778,69022,2026,survey-multi-choice,5,37461,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,8,Yes,1,2,0,group1,speaker_aware,8,0,10,8,1,9,1,8,9.5,0.5,TRUE,congruent,0,Knowledge
779,69022,2802,survey-multi-choice,7,52467,Speaker Aware,4b,"{""Q0"":""No""}",belief,5,No,0,3,0,group1,speaker_aware,8,0,10,8,1,9,1,8,9.5,0.5,FALSE,incongruent,1,Knowledge
780,69022,3445,survey-multi-choice,9,70006,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,7,Yes,1,4,0,group1,speaker_aware,8,0,10,8,1,9,1,8,9.5,0.5,TRUE,congruent,0,Knowledge
781,69022,2201,survey-multi-choice,11,78610,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,6,No,0,5,0,group1,speaker_unaware,8,0,10,8,1,9,1,8,9.5,0.5,TRUE,congruent,1,Knowledge
782,69022,2798,survey-multi-choice,13,91217,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,1,No,0,6,0,group1,speaker_unaware,8,0,10,8,1,9,1,8,9.5,0.5,TRUE,congruent,1,Knowledge
783,69022,2154,survey-multi-choice,15,104347,Speaker Aware,4b,"{""Q0"":""No""}",belief,2,No,0,7,0,group1,speaker_aware,8,0,10,8,1,9,1,8,9.5,0.5,FALSE,incongruent,1,Knowledge
784,69022,4339,survey-multi-choice,17,123031,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,3,No,0,8,0,group1,speaker_unaware,8,0,10,8,1,9,1,8,9.5,0.5,TRUE,congruent,1,Knowledge
785,69794,14831,survey-multi-choice,3,142994,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,8,Yes,1,1,0,group2,speaker_unaware,10,0,10,11,1,10,1,10.5,10,0.5,TRUE,congruent,1,Inference
786,69794,3618,survey-multi-choice,5,183984,Speaker Aware,4a,"{""Q0"":""No""}",belief,3,No,0,2,0,group2,speaker_aware,10,0,10,11,1,10,1,10.5,10,0.5,TRUE,congruent,0,Inference
787,69794,7185,survey-multi-choice,7,263098,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,5,Yes,1,3,0,group2,speaker_unaware,10,0,10,11,1,10,1,10.5,10,0.5,TRUE,congruent,1,Inference
788,69794,11665,survey-multi-choice,9,332793,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,6,Yes,1,4,0,group2,speaker_aware,10,0,10,11,1,10,1,10.5,10,0.5,FALSE,incongruent,1,Inference
789,69794,2335,survey-multi-choice,11,376641,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,2,Yes,1,5,0,group2,speaker_unaware,10,0,10,11,1,10,1,10.5,10,0.5,TRUE,congruent,1,Inference
790,69794,8047,survey-multi-choice,13,481410,Speaker Aware,4a,"{""Q0"":""No""}",belief,4,No,0,6,0,group2,speaker_aware,10,0,10,11,1,10,1,10.5,10,0.5,TRUE,congruent,0,Inference
791,69794,8950,survey-multi-choice,15,501970,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,7,No,0,7,0,group2,speaker_unaware,10,0,10,11,1,10,1,10.5,10,0.5,FALSE,incongruent,0,Inference
792,69794,6175,survey-multi-choice,17,575194,Speaker Aware,4a,"{""Q0"":""No""}",belief,1,No,0,8,0,group2,speaker_aware,10,0,10,11,1,10,1,10.5,10,0.5,TRUE,congruent,0,Inference
793,70483,4781,survey-multi-choice,3,135007,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,1,Yes,1,1,0,group1,speaker_unaware,10,0,9,12,1,8,0,11,8.5,0.5,TRUE,congruent,1,Inference
794,70483,2655,survey-multi-choice,5,167456,Speaker Aware,4a,"{""Q0"":""No""}",belief,7,No,0,2,0,group1,speaker_aware,10,0,9,12,1,8,0,11,8.5,0.5,TRUE,congruent,0,Inference
795,70483,8603,survey-multi-choice,7,217784,Speaker Aware,4a,"{""Q0"":""No""}",belief,8,No,0,3,0,group1,speaker_aware,10,0,9,12,1,8,0,11,8.5,0.5,TRUE,congruent,0,Inference
796,70483,1791,survey-multi-choice,9,235784,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,6,Yes,1,4,0,group1,speaker_unaware,10,0,9,12,1,8,0,11,8.5,0.5,TRUE,congruent,1,Inference
797,70483,1514,survey-multi-choice,11,264986,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,4,Yes,1,5,0,group1,speaker_unaware,10,0,9,12,1,8,0,11,8.5,0.5,TRUE,congruent,1,Inference
798,70483,1377,survey-multi-choice,13,314854,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,3,Yes,1,6,0,group1,speaker_unaware,10,0,9,12,1,8,0,11,8.5,0.5,TRUE,congruent,1,Inference
799,70483,1976,survey-multi-choice,15,367606,Speaker Aware,4a,"{""Q0"":""No""}",belief,5,No,0,7,0,group1,speaker_aware,10,0,9,12,1,8,0,11,8.5,0.5,TRUE,congruent,0,Inference
800,70483,1184,survey-multi-choice,17,402585,Speaker Aware,4a,"{""Q0"":""No""}",belief,2,No,0,8,0,group1,speaker_aware,10,0,9,12,1,8,0,11,8.5,0.5,TRUE,congruent,0,Inference
801,70888,4290,survey-multi-choice,3,88032,Speaker Aware,4a,"{""Q0"":""No""}",belief,4,No,0,1,0,group2,speaker_aware,10,0,10,11,1,8,0,10.5,9,0.5,TRUE,congruent,0,Inference
802,70888,3459,survey-multi-choice,5,156266,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,8,Yes,1,2,0,group2,speaker_unaware,10,0,10,11,1,8,0,10.5,9,0.5,TRUE,congruent,1,Inference
803,70888,2025,survey-multi-choice,7,188866,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,3,Yes,1,3,0,group2,speaker_aware,10,0,10,11,1,8,0,10.5,9,0.5,FALSE,incongruent,1,Inference
804,70888,2060,survey-multi-choice,9,230954,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,5,Yes,1,4,0,group2,speaker_unaware,10,0,10,11,1,8,0,10.5,9,0.5,TRUE,congruent,1,Inference
805,70888,1978,survey-multi-choice,11,255805,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,2,Yes,1,5,0,group2,speaker_unaware,10,0,10,11,1,8,0,10.5,9,0.5,TRUE,congruent,1,Inference
806,70888,1585,survey-multi-choice,13,279420,Speaker Aware,4a,"{""Q0"":""No""}",belief,1,No,0,6,0,group2,speaker_aware,10,0,10,11,1,8,0,10.5,9,0.5,TRUE,congruent,0,Inference
807,70888,2124,survey-multi-choice,15,303689,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,7,Yes,1,7,0,group2,speaker_unaware,10,0,10,11,1,8,0,10.5,9,0.5,TRUE,congruent,1,Inference
808,70888,2391,survey-multi-choice,17,326212,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,6,Yes,1,8,0,group2,speaker_aware,10,0,10,11,1,8,0,10.5,9,0.5,FALSE,incongruent,1,Inference
809,71794,3573,survey-multi-choice,3,135489,Speaker Aware,4b,"{""Q0"":""No""}",belief,1,No,0,1,0,group2,speaker_aware,8,0,8,10,1,9,0,9,8.5,0.5,FALSE,incongruent,1,Knowledge
810,71794,5271,survey-multi-choice,5,211600,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,3,Yes,1,2,0,group2,speaker_aware,8,0,8,10,1,9,0,9,8.5,0.5,TRUE,congruent,0,Knowledge
811,71794,3390,survey-multi-choice,7,299135,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,4,Yes,1,3,0,group2,speaker_aware,8,0,8,10,1,9,0,9,8.5,0.5,TRUE,congruent,0,Knowledge
812,71794,3619,survey-multi-choice,9,316117,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,6,Yes,1,4,0,group2,speaker_aware,8,0,8,10,1,9,0,9,8.5,0.5,TRUE,congruent,0,Knowledge
813,71794,3201,survey-multi-choice,11,362810,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,8,No,0,5,0,group2,speaker_unaware,8,0,8,10,1,9,0,9,8.5,0.5,TRUE,congruent,1,Knowledge
814,71794,4586,survey-multi-choice,13,404820,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,2,No,0,6,0,group2,speaker_unaware,8,0,8,10,1,9,0,9,8.5,0.5,TRUE,congruent,1,Knowledge
815,71794,3021,survey-multi-choice,15,447222,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,5,No,0,7,0,group2,speaker_unaware,8,0,8,10,1,9,0,9,8.5,0.5,TRUE,congruent,1,Knowledge
816,71794,2055,survey-multi-choice,17,478633,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,7,No,0,8,0,group2,speaker_unaware,8,0,8,10,1,9,0,9,8.5,0.5,TRUE,congruent,1,Knowledge
817,72220,8290,survey-multi-choice,3,85654,Speaker Aware,4b,"{""Q0"":""No""}",belief,4,No,0,1,0,group2,speaker_aware,6,0,4,11,1,6,0,8.5,5,0.5,FALSE,incongruent,1,Knowledge
818,72220,3711,survey-multi-choice,5,123150,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,1,Yes,1,2,0,group2,speaker_aware,6,0,4,11,1,6,0,8.5,5,0.5,TRUE,congruent,0,Knowledge
819,72220,3309,survey-multi-choice,7,140104,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,6,Yes,1,3,0,group2,speaker_aware,6,0,4,11,1,6,0,8.5,5,0.5,TRUE,congruent,0,Knowledge
820,72220,5659,survey-multi-choice,9,183079,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,2,No,0,4,0,group2,speaker_unaware,6,0,4,11,1,6,0,8.5,5,0.5,TRUE,congruent,1,Knowledge
821,72220,5562,survey-multi-choice,11,220822,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,8,No,0,5,0,group2,speaker_unaware,6,0,4,11,1,6,0,8.5,5,0.5,TRUE,congruent,1,Knowledge
822,72220,4853,survey-multi-choice,13,234340,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,5,No,0,6,0,group2,speaker_unaware,6,0,4,11,1,6,0,8.5,5,0.5,TRUE,congruent,1,Knowledge
823,72220,4023,survey-multi-choice,15,258432,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,7,No,0,7,0,group2,speaker_unaware,6,0,4,11,1,6,0,8.5,5,0.5,TRUE,congruent,1,Knowledge
824,72220,3535,survey-multi-choice,17,295261,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,3,Yes,1,8,0,group2,speaker_aware,6,0,4,11,1,6,0,8.5,5,0.5,TRUE,congruent,0,Knowledge
825,75090,14003,survey-multi-choice,3,135308,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,2,Yes,1,1,0,group2,speaker_unaware,6,0,10,7,1,9,0,6.5,9.5,0.5,TRUE,congruent,1,Inference
826,75090,5675,survey-multi-choice,5,244045,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,7,No,0,2,0,group2,speaker_unaware,6,0,10,7,1,9,0,6.5,9.5,0.5,FALSE,incongruent,0,Inference
