,subject,rt,trial_type,trial_index,time_elapsed,group,assignment,responses,knowledge,stimType,stimNum,answer,numeric_code,order,Condition,exp_inf_1,exp_inf_2,spon_1,spon_2,spon_3,rc_1,rc_2,exp_inf_mean,rc_mean,spon_agree,spon_true,rc_bins_1
816,71421,1013,survey-multi-choice,27,433514,group2,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,12,No,0,13,Speaker Unaware,9,9,0,1,0,10,9,9,9.5,FALSE,0,high
817,73045,3628,survey-multi-choice,5,380734,group2,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,7,No,0,2,Speaker Unaware,6,7,1,0,1,10,8,6.5,9,FALSE,1,low
818,73045,2866,survey-multi-choice,7,389909,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,10,Yes,1,3,Speaker Aware,6,7,1,0,1,10,8,6.5,9,FALSE,1,low
819,73045,2260,survey-multi-choice,21,723343,group2,5a,"{""Q0"":""No""}",explicit,Speaker Aware,6,No,0,10,Speaker Aware,6,7,1,0,1,10,8,6.5,9,FALSE,1,low
820,73045,1842,survey-multi-choice,23,732149,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,15,Yes,1,11,Speaker Unaware,6,7,1,0,1,10,8,6.5,9,FALSE,1,low
821,73045,5994,survey-multi-choice,3,363713,group2,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,2,No,0,1,Speaker Unaware,6,7,1,0,1,10,8,6.5,9,FALSE,1,low
822,73045,2036,survey-multi-choice,27,756505,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,5,Yes,1,13,Speaker Unaware,6,7,1,0,1,10,8,6.5,9,FALSE,1,low
823,73045,2961,survey-multi-choice,29,767669,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,16,Yes,1,14,Speaker Aware,6,7,1,0,1,10,8,6.5,9,FALSE,1,low
824,73045,1819,survey-multi-choice,31,785035,group2,5a,"{""Q0"":""No""}",explicit,Speaker Aware,4,No,0,15,Speaker Aware,6,7,1,0,1,10,8,6.5,9,FALSE,1,low
825,73045,2626,survey-multi-choice,9,400592,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,11,Yes,1,4,Speaker Aware,6,7,1,0,1,10,8,6.5,9,FALSE,1,low
826,73045,2203,survey-multi-choice,11,557470,group2,5a,"{""Q0"":""No""}",explicit,Speaker Aware,1,No,0,5,Speaker Aware,6,7,1,0,1,10,8,6.5,9,FALSE,1,low
827,73045,2925,survey-multi-choice,13,566253,group2,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,13,No,0,6,Speaker Unaware,6,7,1,0,1,10,8,6.5,9,FALSE,1,low
828,73045,2804,survey-multi-choice,15,684336,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,8,Yes,1,7,Speaker Unaware,6,7,1,0,1,10,8,6.5,9,FALSE,1,low
829,73045,2026,survey-multi-choice,17,695113,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,12,Yes,1,8,Speaker Unaware,6,7,1,0,1,10,8,6.5,9,FALSE,1,low
830,73045,2347,survey-multi-choice,19,707597,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,3,Yes,1,9,Speaker Aware,6,7,1,0,1,10,8,6.5,9,FALSE,1,low
831,73045,2161,survey-multi-choice,25,739340,group2,5a,"{""Q0"":""No""}",implicit,Speaker Aware,14,No,0,12,Speaker Aware,6,7,1,0,1,10,8,6.5,9,FALSE,1,low
832,73045,2180,survey-multi-choice,33,991792,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,9,Yes,1,16,Speaker Unaware,6,7,1,0,1,10,8,6.5,9,FALSE,1,low
833,73577,1875,survey-multi-choice,9,71018,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,13,Yes,1,4,Speaker Aware,3,2,0,0,NA,6,3,2.5,4.5,TRUE,0,low
834,73577,1660,survey-multi-choice,11,77970,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,2,Yes,1,5,Speaker Aware,3,2,0,0,NA,6,3,2.5,4.5,TRUE,0,low
835,73577,2211,survey-multi-choice,21,129217,group1,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,14,No,0,10,Speaker Unaware,3,2,0,0,NA,6,3,2.5,4.5,TRUE,0,low
836,73577,1787,survey-multi-choice,23,141353,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,1,Yes,1,11,Speaker Unaware,3,2,0,0,NA,6,3,2.5,4.5,TRUE,0,low
837,73577,1954,survey-multi-choice,17,117193,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,6,Yes,1,8,Speaker Unaware,3,2,0,0,NA,6,3,2.5,4.5,TRUE,0,low
838,73577,1604,survey-multi-choice,19,122746,group1,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,4,No,0,9,Speaker Unaware,3,2,0,0,NA,6,3,2.5,4.5,TRUE,0,low
839,73577,5960,survey-multi-choice,3,52214,group1,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,3,No,0,1,Speaker Unaware,3,2,0,0,NA,6,3,2.5,4.5,TRUE,0,low
840,73577,2979,survey-multi-choice,5,58898,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,16,Yes,1,2,Speaker Unaware,3,2,0,0,NA,6,3,2.5,4.5,TRUE,0,low
841,73577,2258,survey-multi-choice,7,64266,group1,5a,"{""Q0"":""No""}",implicit,Speaker Aware,12,No,0,3,Speaker Aware,3,2,0,0,NA,6,3,2.5,4.5,TRUE,0,low
842,73577,1907,survey-multi-choice,25,147393,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,8,No,0,12,Speaker Aware,3,2,0,0,NA,6,3,2.5,4.5,TRUE,0,low
843,73577,1909,survey-multi-choice,27,154408,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,7,No,0,13,Speaker Aware,3,2,0,0,NA,6,3,2.5,4.5,TRUE,0,low
844,73577,1793,survey-multi-choice,13,91401,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,5,No,0,6,Speaker Aware,3,2,0,0,NA,6,3,2.5,4.5,TRUE,0,low
845,73577,3636,survey-multi-choice,15,106218,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,10,Yes,1,7,Speaker Unaware,3,2,0,0,NA,6,3,2.5,4.5,TRUE,0,low
846,73577,5068,survey-multi-choice,33,180673,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,9,Yes,1,16,Speaker Aware,3,2,0,0,NA,6,3,2.5,4.5,TRUE,0,low
847,73577,4924,survey-multi-choice,29,164642,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,11,Yes,1,14,Speaker Unaware,3,2,0,0,NA,6,3,2.5,4.5,TRUE,0,low
848,73577,3634,survey-multi-choice,31,171826,group1,5a,"{""Q0"":""No""}",implicit,Speaker Aware,15,No,0,15,Speaker Aware,3,2,0,0,NA,6,3,2.5,4.5,TRUE,0,low
849,75980,2550,survey-multi-choice,5,118134,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,1,Yes,1,2,Speaker Unaware,6,6,1,1,NA,10,9,6,9.5,TRUE,1,high
850,75980,10355,survey-multi-choice,3,82263,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,5,No,0,1,Speaker Aware,6,6,1,1,NA,10,9,6,9.5,TRUE,1,high
851,75980,2068,survey-multi-choice,11,213589,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,2,Yes,1,5,Speaker Aware,6,6,1,1,NA,10,9,6,9.5,TRUE,1,high
852,75980,2090,survey-multi-choice,13,241153,group1,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,14,No,0,6,Speaker Unaware,6,6,1,1,NA,10,9,6,9.5,TRUE,1,high
853,75980,4460,survey-multi-choice,15,282788,group1,5a,"{""Q0"":""No""}",implicit,Speaker Aware,9,No,0,7,Speaker Aware,6,6,1,1,NA,10,9,6,9.5,TRUE,1,high
854,75980,2786,survey-multi-choice,9,168993,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,4,Yes,1,4,Speaker Unaware,6,6,1,1,NA,10,9,6,9.5,TRUE,1,high
855,75980,1791,survey-multi-choice,31,557446,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,10,Yes,1,15,Speaker Unaware,6,6,1,1,NA,10,9,6,9.5,TRUE,1,high
856,75980,4965,survey-multi-choice,33,602908,group1,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,3,No,0,16,Speaker Unaware,6,6,1,1,NA,10,9,6,9.5,TRUE,1,high
857,75980,2316,survey-multi-choice,21,405385,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,11,Yes,1,10,Speaker Unaware,6,6,1,1,NA,10,9,6,9.5,TRUE,1,high
858,75980,1939,survey-multi-choice,7,143071,group1,5a,"{""Q0"":""No""}",implicit,Speaker Aware,12,No,0,3,Speaker Aware,6,6,1,1,NA,10,9,6,9.5,TRUE,1,high
859,75980,9534,survey-multi-choice,17,328639,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,16,Yes,1,8,Speaker Unaware,6,6,1,1,NA,10,9,6,9.5,TRUE,1,high
860,75980,2916,survey-multi-choice,19,355339,group1,5a,"{""Q0"":""No""}",implicit,Speaker Aware,15,No,0,9,Speaker Aware,6,6,1,1,NA,10,9,6,9.5,TRUE,1,high
861,75980,1883,survey-multi-choice,29,521947,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,7,No,0,14,Speaker Aware,6,6,1,1,NA,10,9,6,9.5,TRUE,1,high
862,75980,5923,survey-multi-choice,23,448081,group1,5a,"{""Q0"":""No""}",implicit,Speaker Aware,13,No,0,11,Speaker Aware,6,6,1,1,NA,10,9,6,9.5,TRUE,1,high
863,75980,2063,survey-multi-choice,25,465725,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,6,Yes,1,12,Speaker Unaware,6,6,1,1,NA,10,9,6,9.5,TRUE,1,high
864,75980,2411,survey-multi-choice,27,498611,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,8,Yes,1,13,Speaker Aware,6,6,1,1,NA,10,9,6,9.5,TRUE,1,high
865,76419,1810,survey-multi-choice,31,500237,group2,5a,"{""Q0"":""No""}",implicit,Speaker Aware,14,No,0,15,Speaker Aware,6,7,0,0,NA,8,6,6.5,7,TRUE,0,low
866,76419,2307,survey-multi-choice,9,125295,group2,5a,"{""Q0"":""No""}",implicit,Speaker Aware,11,No,0,4,Speaker Aware,6,7,0,0,NA,8,6,6.5,7,TRUE,0,low
867,76419,2846,survey-multi-choice,11,161022,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,2,Yes,1,5,Speaker Unaware,6,7,0,0,NA,8,6,6.5,7,TRUE,0,low
868,76419,1701,survey-multi-choice,33,511845,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,16,Yes,1,16,Speaker Aware,6,7,0,0,NA,8,6,6.5,7,TRUE,0,low
869,76419,2106,survey-multi-choice,7,102390,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,10,Yes,1,3,Speaker Aware,6,7,0,0,NA,8,6,6.5,7,TRUE,0,low
870,76419,4021,survey-multi-choice,19,334925,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,8,Yes,1,9,Speaker Unaware,6,7,0,0,NA,8,6,6.5,7,TRUE,0,low
871,76419,1913,survey-multi-choice,21,356133,group2,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,12,No,0,10,Speaker Unaware,6,7,0,0,NA,8,6,6.5,7,TRUE,0,low
872,76419,2187,survey-multi-choice,23,384541,group2,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,9,No,0,11,Speaker Unaware,6,7,0,0,NA,8,6,6.5,7,TRUE,0,low
873,76419,1749,survey-multi-choice,25,419669,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,7,Yes,1,12,Speaker Unaware,6,7,0,0,NA,8,6,6.5,7,TRUE,0,low
874,76419,3045,survey-multi-choice,27,432382,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,3,Yes,1,13,Speaker Aware,6,7,0,0,NA,8,6,6.5,7,TRUE,0,low
875,76419,2785,survey-multi-choice,29,461605,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,13,Yes,1,14,Speaker Unaware,6,7,0,0,NA,8,6,6.5,7,TRUE,0,low
876,76419,6893,survey-multi-choice,3,36944,group2,5a,"{""Q0"":""No""}",explicit,Speaker Aware,6,No,0,1,Speaker Aware,6,7,0,0,NA,8,6,6.5,7,TRUE,0,low
877,76419,2263,survey-multi-choice,5,68423,group2,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,15,No,0,2,Speaker Unaware,6,7,0,0,NA,8,6,6.5,7,TRUE,0,low
878,76419,2224,survey-multi-choice,15,245014,group2,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,5,No,0,7,Speaker Unaware,6,7,0,0,NA,8,6,6.5,7,TRUE,0,low
879,76419,6677,survey-multi-choice,17,287678,group2,5a,"{""Q0"":""No""}",explicit,Speaker Aware,4,No,0,8,Speaker Aware,6,7,0,0,NA,8,6,6.5,7,TRUE,0,low
880,76419,2155,survey-multi-choice,13,188846,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,1,Yes,1,6,Speaker Aware,6,7,0,0,NA,8,6,6.5,7,TRUE,0,low
881,77398,9789,survey-multi-choice,7,240856,group3,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,3,No,0,3,Speaker Unaware,10,10,0,0,NA,10,9,10,9.5,TRUE,0,high
882,77398,7731,survey-multi-choice,5,201706,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,8,Yes,1,2,Speaker Aware,10,10,0,0,NA,10,9,10,9.5,TRUE,0,high
883,77398,1683,survey-multi-choice,23,631735,group3,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,6,Yes,1,11,Speaker Unaware,10,10,0,0,NA,10,9,10,9.5,TRUE,0,high
884,77398,6401,survey-multi-choice,9,273085,group3,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,4,Yes,1,4,Speaker Unaware,10,10,0,0,NA,10,9,10,9.5,TRUE,0,high
885,77398,3556,survey-multi-choice,3,169357,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,16,Yes,1,1,Speaker Unaware,10,10,0,0,NA,10,9,10,9.5,TRUE,0,high
886,77398,2697,survey-multi-choice,25,651435,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,14,Yes,1,12,Speaker Unaware,10,10,0,0,NA,10,9,10,9.5,TRUE,0,high
887,77398,5560,survey-multi-choice,27,680557,group3,5a,"{""Q0"":""No""}",explicit,Speaker Aware,13,No,0,13,Speaker Aware,10,10,0,0,NA,10,9,10,9.5,TRUE,0,high
888,77398,1382,survey-multi-choice,29,714730,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,2,Yes,1,14,Speaker Aware,10,10,0,0,NA,10,9,10,9.5,TRUE,0,high
889,77398,1704,survey-multi-choice,31,729349,group3,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,11,No,0,15,Speaker Unaware,10,10,0,0,NA,10,9,10,9.5,TRUE,0,high
890,77398,3449,survey-multi-choice,11,350504,group3,5a,"{""Q0"":""No""}",explicit,Speaker Aware,9,No,0,5,Speaker Aware,10,10,0,0,NA,10,9,10,9.5,TRUE,0,high
891,77398,2581,survey-multi-choice,13,401358,group3,5a,"{""Q0"":""No""}",implicit,Speaker Aware,5,No,0,6,Speaker Aware,10,10,0,0,NA,10,9,10,9.5,TRUE,0,high
892,77398,2348,survey-multi-choice,15,462081,group3,5a,"{""Q0"":""No""}",implicit,Speaker Aware,7,No,0,7,Speaker Aware,10,10,0,0,NA,10,9,10,9.5,TRUE,0,high
893,77398,1648,survey-multi-choice,17,544543,group3,5a,"{""Q0"":""No""}",explicit,Speaker Aware,12,No,0,8,Speaker Aware,10,10,0,0,NA,10,9,10,9.5,TRUE,0,high
894,77398,1557,survey-multi-choice,19,600884,group3,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,1,Yes,1,9,Speaker Unaware,10,10,0,0,NA,10,9,10,9.5,TRUE,0,high
895,77398,1336,survey-multi-choice,21,616608,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,10,Yes,1,10,Speaker Unaware,10,10,0,0,NA,10,9,10,9.5,TRUE,0,high
896,77398,1486,survey-multi-choice,33,746989,group3,5a,"{""Q0"":""No""}",explicit,Speaker Aware,15,No,0,16,Speaker Aware,10,10,0,0,NA,10,9,10,9.5,TRUE,0,high
897,79477,2938,survey-multi-choice,15,652386,group3,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,15,Yes,1,7,Speaker Aware,6,5,0,0,NA,8,6,5.5,7,TRUE,0,low
898,79477,1781,survey-multi-choice,17,670633,group3,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,4,No,0,8,Speaker Unaware,6,5,0,0,NA,8,6,5.5,7,TRUE,0,low
899,79477,1931,survey-multi-choice,19,710778,group3,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,1,No,0,9,Speaker Unaware,6,5,0,0,NA,8,6,5.5,7,TRUE,0,low
900,79477,2085,survey-multi-choice,27,742481,group3,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,12,Yes,1,13,Speaker Aware,6,5,0,0,NA,8,6,5.5,7,TRUE,0,low
901,79477,1730,survey-multi-choice,29,748890,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,5,Yes,1,14,Speaker Aware,6,5,0,0,NA,8,6,5.5,7,TRUE,0,low
902,79477,1898,survey-multi-choice,31,755810,group3,5a,"{""Q0"":""No""}",implicit,Speaker Aware,8,No,0,15,Speaker Aware,6,5,0,0,NA,8,6,5.5,7,TRUE,0,low
903,79477,1508,survey-multi-choice,25,735626,group3,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,9,Yes,1,12,Speaker Aware,6,5,0,0,NA,8,6,5.5,7,TRUE,0,low
904,79477,1692,survey-multi-choice,33,761290,group3,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,6,Yes,1,16,Speaker Unaware,6,5,0,0,NA,8,6,5.5,7,TRUE,0,low
905,79477,2052,survey-multi-choice,5,67586,group3,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,3,Yes,1,2,Speaker Unaware,6,5,0,0,NA,8,6,5.5,7,TRUE,0,low
906,79477,2067,survey-multi-choice,7,77234,group3,5a,"{""Q0"":""No""}",implicit,Speaker Aware,7,No,0,3,Speaker Aware,6,5,0,0,NA,8,6,5.5,7,TRUE,0,low
907,79477,2884,survey-multi-choice,9,89650,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,2,Yes,1,4,Speaker Aware,6,5,0,0,NA,8,6,5.5,7,TRUE,0,low
908,79477,2306,survey-multi-choice,11,98457,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,10,Yes,1,5,Speaker Unaware,6,5,0,0,NA,8,6,5.5,7,TRUE,0,low
909,79477,2231,survey-multi-choice,13,118642,group3,5a,"{""Q0"":""No""}",explicit,Speaker Aware,13,No,0,6,Speaker Aware,6,5,0,0,NA,8,6,5.5,7,TRUE,0,low
910,79477,1819,survey-multi-choice,21,716049,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,16,Yes,1,10,Speaker Unaware,6,5,0,0,NA,8,6,5.5,7,TRUE,0,low
911,79477,2283,survey-multi-choice,23,722322,group3,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,14,No,0,11,Speaker Unaware,6,5,0,0,NA,8,6,5.5,7,TRUE,0,low
912,79477,4047,survey-multi-choice,3,38324,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,11,Yes,1,1,Speaker Unaware,6,5,0,0,NA,8,6,5.5,7,TRUE,0,low
913,83043,3226,survey-multi-choice,13,164536,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,9,Yes,1,6,Speaker Unaware,8,9,0,0,NA,10,9,8.5,9.5,TRUE,0,high
914,83043,3331,survey-multi-choice,15,186926,group4,5a,"{""Q0"":""No""}",implicit,Speaker Aware,4,No,0,7,Speaker Aware,8,9,0,0,NA,10,9,8.5,9.5,TRUE,0,high
915,83043,1514,survey-multi-choice,21,271547,group4,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,5,Yes,1,10,Speaker Unaware,8,9,0,0,NA,10,9,8.5,9.5,TRUE,0,high
916,83043,1580,survey-multi-choice,23,299554,group4,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,2,Yes,1,11,Speaker Unaware,8,9,0,0,NA,10,9,8.5,9.5,TRUE,0,high
917,83043,2638,survey-multi-choice,25,326192,group4,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,7,No,0,12,Speaker Unaware,8,9,0,0,NA,10,9,8.5,9.5,TRUE,0,high
918,83043,6253,survey-multi-choice,3,39262,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,6,Yes,1,1,Speaker Aware,8,9,0,0,NA,10,9,8.5,9.5,TRUE,0,high
919,83043,3482,survey-multi-choice,5,68987,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,3,Yes,1,2,Speaker Aware,8,9,0,0,NA,10,9,8.5,9.5,TRUE,0,high
920,83043,3031,survey-multi-choice,7,90630,group4,5a,"{""Q0"":""No""}",explicit,Speaker Aware,10,No,0,3,Speaker Aware,8,9,0,0,NA,10,9,8.5,9.5,TRUE,0,high
921,83043,1957,survey-multi-choice,9,109709,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,15,Yes,1,4,Speaker Unaware,8,9,0,0,NA,10,9,8.5,9.5,TRUE,0,high
922,83043,2155,survey-multi-choice,11,132329,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,13,Yes,1,5,Speaker Unaware,8,9,0,0,NA,10,9,8.5,9.5,TRUE,0,high
923,83043,2478,survey-multi-choice,29,378391,group4,5a,"{""Q0"":""No""}",explicit,Speaker Aware,16,No,0,14,Speaker Aware,8,9,0,0,NA,10,9,8.5,9.5,TRUE,0,high
924,83043,3261,survey-multi-choice,31,406752,group4,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,8,Yes,1,15,Speaker Unaware,8,9,0,0,NA,10,9,8.5,9.5,TRUE,0,high
925,83043,2221,survey-multi-choice,17,215579,group4,5a,"{""Q0"":""No""}",explicit,Speaker Aware,11,No,0,8,Speaker Aware,8,9,0,0,NA,10,9,8.5,9.5,TRUE,0,high
926,83043,1793,survey-multi-choice,19,245231,group4,5a,"{""Q0"":""No""}",explicit,Speaker Aware,14,No,0,9,Speaker Aware,8,9,0,0,NA,10,9,8.5,9.5,TRUE,0,high
927,83043,1791,survey-multi-choice,33,432644,group4,5a,"{""Q0"":""No""}",implicit,Speaker Aware,1,No,0,16,Speaker Aware,8,9,0,0,NA,10,9,8.5,9.5,TRUE,0,high
928,83043,2486,survey-multi-choice,27,355399,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,12,Yes,1,13,Speaker Unaware,8,9,0,0,NA,10,9,8.5,9.5,TRUE,0,high
929,84289,11471,survey-multi-choice,7,309906,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,6,Yes,1,3,Speaker Aware,7,8,0,0,NA,9,9,7.5,9,TRUE,0,low
930,84289,3187,survey-multi-choice,9,390050,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,2,Yes,1,4,Speaker Unaware,7,8,0,0,NA,9,9,7.5,9,TRUE,0,low
931,84289,3395,survey-multi-choice,13,520695,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,10,Yes,1,6,Speaker Aware,7,8,0,0,NA,9,9,7.5,9,TRUE,0,low
932,84289,6534,survey-multi-choice,15,569504,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,15,Yes,1,7,Speaker Unaware,7,8,0,0,NA,9,9,7.5,9,TRUE,0,low
933,84289,9714,survey-multi-choice,17,635786,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,14,Yes,1,8,Speaker Aware,7,8,0,0,NA,9,9,7.5,9,TRUE,0,low
934,84289,9313,survey-multi-choice,3,184074,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,7,Yes,1,1,Speaker Unaware,7,8,0,0,NA,9,9,7.5,9,TRUE,0,low
935,84289,6427,survey-multi-choice,5,265283,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,8,Yes,1,2,Speaker Unaware,7,8,0,0,NA,9,9,7.5,9,TRUE,0,low
936,84289,6000,survey-multi-choice,33,1153170,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,5,Yes,1,16,Speaker Unaware,7,8,0,0,NA,9,9,7.5,9,TRUE,0,low
937,84289,4277,survey-multi-choice,23,825282,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,16,Yes,1,11,Speaker Aware,7,8,0,0,NA,9,9,7.5,9,TRUE,0,low
938,84289,3968,survey-multi-choice,25,892396,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,9,Yes,1,12,Speaker Unaware,7,8,0,0,NA,9,9,7.5,9,TRUE,0,low
939,84289,3893,survey-multi-choice,11,469324,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,3,Yes,1,5,Speaker Aware,7,8,0,0,NA,9,9,7.5,9,TRUE,0,low
940,84289,3101,survey-multi-choice,21,745671,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,13,Yes,1,10,Speaker Unaware,7,8,0,0,NA,9,9,7.5,9,TRUE,0,low
941,84289,3404,survey-multi-choice,31,1055700,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,1,Yes,1,15,Speaker Aware,7,8,0,0,NA,9,9,7.5,9,TRUE,0,low
942,84289,3981,survey-multi-choice,19,687120,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,11,Yes,1,9,Speaker Aware,7,8,0,0,NA,9,9,7.5,9,TRUE,0,low
943,84289,6322,survey-multi-choice,29,1011670,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,4,Yes,1,14,Speaker Aware,7,8,0,0,NA,9,9,7.5,9,TRUE,0,low
944,84289,4114,survey-multi-choice,27,947918,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,12,Yes,1,13,Speaker Unaware,7,8,0,0,NA,9,9,7.5,9,TRUE,0,low
945,86807,13933,survey-multi-choice,5,169499,group4,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,5,Yes,1,2,Speaker Unaware,8,10,1,1,NA,7,7,9,7,TRUE,1,low
946,86807,49111,survey-multi-choice,3,96588,group4,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,7,Yes,1,1,Speaker Unaware,8,10,1,1,NA,7,7,9,7,TRUE,1,low
947,86807,2003,survey-multi-choice,15,394674,group4,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,11,Yes,1,7,Speaker Aware,8,10,1,1,NA,7,7,9,7,TRUE,1,low
948,86807,13439,survey-multi-choice,11,297744,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,3,Yes,1,5,Speaker Aware,8,10,1,1,NA,7,7,9,7,TRUE,1,low
949,86807,3492,survey-multi-choice,13,358833,group4,5a,"{""Q0"":""No""}",implicit,Speaker Aware,4,No,0,6,Speaker Aware,8,10,1,1,NA,7,7,9,7,TRUE,1,low
950,86807,1445,survey-multi-choice,27,701187,group4,5a,"{""Q0"":""No""}",explicit,Speaker Aware,16,No,0,13,Speaker Aware,8,10,1,1,NA,7,7,9,7,TRUE,1,low
